trakt_id,title,year,director,actors,language,runtime,watchers,votes,comment_count,translations_count,genres,country,certification,rating_1_votes,rating_2_votes,rating_3_votes,rating_4_votes,rating_5_votes,rating_6_votes,rating_7_votes,rating_8_votes,rating_9_votes,rating_10_votes
501235,Transformers: Rise of the Beasts,2023,Steven Caple Jr.,"Anthony Ramos, Dominique Fishback, Peter Cullen",en,127.0,69170,10592,118,40,"action, science-fiction, adventure",us,PG-13,166,147,252,549,1288,2631,2692,1356,570,941
787984,Gran Turismo,2023,Neill Blomkamp,"Archie Madekwe, David Harbour, Orlando Bloom",en,135.0,53171,9864,83,35,"drama, adventure, action",us,PG-13,55,34,82,177,453,1557,2974,2449,955,1128
746293,Saltburn,2023,Emerald Fennell,"Barry Keoghan, Jacob Elordi, Rosamund Pike",en,131.0,39675,10027,137,31,"thriller, drama, comedy",gb,R,138,143,184,295,638,1547,3164,2372,963,583
810487,Talk to Me,2023,"Danny Philippou, Michael Philippou","Sophie Wilde, Alexandra Jensen, Joe Bird",en,95.0,47895,9786,146,37,horror,au,R,77,50,106,194,516,1652,3375,2329,886,601
541747,Extraction 2,2023,Sam Hargrave,"Chris Hemsworth, Golshifteh Farahani, Adam Bessa",en,122.0,47931,9579,89,39,"action, thriller, crime",us,R,44,36,96,142,433,1476,3514,2173,709,956
440996,Shazam! Fury of the Gods,2023,David F. Sandberg,"Zachary Levi, Asher Angel, Jack Dylan Grazer",en,130.0,57890,10366,102,38,"comedy, fantasy, action, superhero",us,PG-13,167,182,308,753,1537,2962,2610,1048,334,465
677824,Rebel Moon - Part One: A Child of Fire,2023,Zack Snyder,"Sofia Boutella, Michiel Huisman, Ed Skrein",en,134.0,53709,10117,189,39,"science-fiction, action, adventure",us,PG-13,203,315,484,652,1269,2219,2430,1222,453,869
725415,Society of the Snow,2023,J. A. Bayona,"Enzo Vogrincic, Agustín Pardella, Matías Recalt",es,143.0,31774,8628,57,37,"drama, history",es,R,18,9,38,60,183,559,1934,3108,1527,1192
415437,Blue Beetle,2023,Ángel Manuel Soto,"Xolo Maridueña, Bruna Marquezine, Susan Sarandon",en,128.0,54030,9549,134,40,"action, science-fiction, superhero, adventure",us,PG-13,161,158,291,551,1347,2579,2422,1160,379,500
733410,Anatomy of a Fall,2023,Justine Triet,"Sandra Hüller, Swann Arlaud, Milo Machado-Graner",fr,151.0,31579,8654,85,36,"mystery, crime, thriller",fr,R,49,40,79,145,337,914,2249,2747,1487,607
543972,65,2023,"Scott Beck, Bryan Woods","Adam Driver, Ariana Greenblatt, Chloe Coleman",en,92.0,51840,9548,118,42,"science-fiction, action, adventure",us,PG-13,156,184,571,834,1767,2746,1949,707,245,389
556530,Evil Dead Rise,2023,Lee Cronin,"Lily Sullivan, Alyssa Sutherland, Morgan Davies",en,96.0,37118,8749,126,38,"horror, thriller",us,R,148,104,209,359,788,2014,2449,1594,556,527
569001,Tetris,2023,Jon S. Baird,"Taron Egerton, Nikita Efremov, Sofia Lebedeva",en,118.0,37156,8160,77,36,"history, drama, thriller",gb,R,34,17,18,72,196,796,2383,2827,1073,744
593127,Napoleon,2023,Ridley Scott,"Joaquin Phoenix, Vanessa Kirby, Tahar Rahim",en,158.0,45854,8978,93,40,"history, war, romance",us,R,98,114,219,464,1239,2787,2424,1063,295,275
354192,Five Nights at Freddy's,2023,Emma Tammi,"Josh Hutcherson, Piper Rubio, Elizabeth Lail",en,110.0,46813,8937,126,37,"horror, thriller",us,PG-13,168,247,479,791,1559,2213,1741,877,275,586
775413,Air,2023,Ben Affleck,"Matt Damon, Jason Bateman, Ben Affleck",en,112.0,36660,8029,53,33,"drama, history",us,R,24,12,18,64,206,1013,3095,2400,754,443
759594,A Haunting in Venice,2023,Kenneth Branagh,"Kenneth Branagh, Kyle Allen, Camille Cottin",en,104.0,41910,8460,83,37,"crime, mystery, thriller",gb,PG-13,52,35,102,250,799,2542,2892,1211,327,250
471824,Knock at the Cabin,2023,M. Night Shyamalan,"Dave Bautista, Jonathan Groff, Ben Aldridge",en,100.0,38656,8594,118,38,"thriller, mystery, horror",us,R,132,122,203,484,1096,2654,2328,1044,264,267
749392,Scream VI,2023,"Matt Bettinelli-Olpin, Tyler Gillett","Melissa Barrera, Jenna Ortega, Jasmin Savoy Brown",en,123.0,38608,8124,99,40,"horror, thriller, crime",us,R,104,87,147,321,657,1910,2521,1415,454,508
500028,Past Lives,2023,Celine Song,"Greta Lee, Teo Yoo, John Magaro",en,106.0,24482,7482,87,37,"romance, drama",us,PG-13,39,22,54,99,228,659,1671,2354,1404,952
827935,The Family Plan,2023,Simon Cellan Jones,"Mark Wahlberg, Michelle Monaghan, Maggie Q",en,118.0,63354,7910,57,36,"action, comedy, family",us,PG-13,54,122,62,205,536,1852,2564,1421,471,623
638759,Cocaine Bear,2023,Elizabeth Banks,"Keri Russell, Alden Ehrenreich, O'Shea Jackson Jr.",en,95.0,44439,8368,104,38,"comedy, thriller, crime",us,R,151,195,280,591,1267,2633,1844,810,225,372
483349,Plane,2023,Jean-François Richet,"Gerard Butler, Mike Colter, Tony Goldwyn",en,107.0,45892,7818,63,38,"action, adventure, thriller",gb,R,42,42,101,171,552,1973,2775,1263,391,508
458953,Meg 2: The Trench,2023,Ben Wheatley,"Jason Statham, Wu Jing, Shuya Sophia Cai",en,116.0,53482,8419,97,37,"science-fiction, action, horror",us,PG-13,206,351,463,837,1559,2206,1465,674,223,435
485769,Renfield,2023,Chris McKay,"Nicholas Hoult, Nicolas Cage, Awkwafina",en,93.0,39430,7769,91,35,"horror, comedy, fantasy",us,R,53,71,130,311,793,2265,2342,1126,295,382
580591,Operation Fortune: Ruse de Guerre,2023,Guy Ritchie,"Jason Statham, Aubrey Plaza, Cary Elwes",en,114.0,43305,7702,69,36,"action, comedy, thriller, adventure",us,R,55,62,113,286,838,2183,2322,1123,335,385
587403,Asteroid City,2023,Wes Anderson,"Jason Schwartzman, Scarlett Johansson, Tom Hanks",en,105.0,29045,7284,98,37,"comedy, drama",us,PG-13,174,133,184,413,811,1849,1930,1207,383,200
695073,Ghosted,2023,Dexter Fletcher,"Chris Evans, Ana de Armas, Adrien Brody",en,117.0,39992,7004,79,36,"romance, action, comedy",us,PG-13,95,172,188,346,859,1764,1846,956,317,461
314502,The Zone of Interest,2023,Jonathan Glazer,"Christian Friedel, Sandra Hüller, Johann Karthaus",en,105.0,23220,6706,57,36,"drama, history, war",us,PG-13,107,85,119,236,506,1099,1819,1544,768,423
597552,The Pope's Exorcist,2023,Julius Avery,"Russell Crowe, Daniel Zovatto, Alex Essoe",en,103.0,34870,6818,67,37,"horror, thriller",us,R,69,61,153,340,778,1725,2000,966,302,423
765029,Saw X,2023,Kevin Greutert,"Tobin Bell, Shawnee Smith, Synnøve Macody Lund",en,118.0,36332,6626,86,38,"horror, mystery",us,R,74,50,84,215,495,1505,2094,1222,463,424
356368,The Boy and the Heron,2023,Hayao Miyazaki,"Soma Santoki, Masaki Suda, Ko Shibasaki",ja,124.0,24041,6198,54,40,"anime, fantasy, drama",jp,PG-13,34,22,42,110,272,851,1848,1643,848,528
293908,The Little Mermaid,2023,Rob Marshall,"Halle Bailey, Jonah Hauer-King, Melissa McCarthy",en,135.0,39248,6616,79,39,"adventure, family, fantasy, romance, musical",us,PG,390,138,181,319,690,1736,1527,868,330,437
512258,Creed III,2023,Michael B. Jordan,"Michael B. Jordan, Tessa Thompson, Jonathan Majors",en,116.0,34957,6162,71,35,"drama, action",us,PG-13,52,37,40,127,377,1382,2113,1230,380,424
679147,The Iron Claw,2023,Sean Durkin,"Zac Efron, Jeremy Allen White, Harris Dickinson",en,132.0,26098,5749,64,32,"drama, history",us,R,29,9,27,61,165,683,1705,1874,733,463
849767,American Fiction,2023,Cord Jefferson,"Jeffrey Wright, John Ortiz, Erika Alexander",en,117.0,22284,5750,66,31,"drama, comedy",us,R,29,14,32,62,197,638,1913,1836,698,331
458434,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,Jeff Rowe,"Micah Abbey, Shamon Brown Jr., Nicolas Cantu",en,100.0,27255,5567,65,39,"action, comedy, animation, superhero, science-fiction",us,PG,55,44,52,66,264,715,1787,1536,617,430
772756,Nimona,2023,"Nick Bruno, Troy Quane","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang",en,99.0,16483,5315,66,37,"fantasy, animation, adventure, family, science-fiction",us,PG,42,14,30,51,91,345,1163,1596,979,1004
477865,Murder Mystery 2,2023,Jeremy Garelick,"Adam Sandler, Jennifer Aniston, Mark Strong",en,91.0,30914,5869,47,39,"comedy, crime, mystery",us,PG-13,47,59,132,428,863,1693,1569,558,166,354
518521,Sound of Freedom,2023,Alejandro Monteverde,"Jim Caviezel, Mira Sorvino, Bill Camp",en,131.0,32499,5154,66,36,"action, drama",us,PG-13,156,34,43,69,244,526,1127,1371,663,921
656253,Dream Scenario,2023,Kristoffer Borgli,"Nicolas Cage, Julianne Nicholson, Michael Cera",en,102.0,24801,5465,82,34,"comedy, fantasy",us,R,50,56,87,181,481,1449,1830,920,283,128
754968,Migration,2023,Benjamin Renner,"Kumail Nanjiani, Elizabeth Banks, Caspar Jennings",en,83.0,37258,5196,34,39,"animation, comedy, adventure, family",us,PG,40,18,38,74,335,1070,1726,972,354,569
606234,Missing,2023,"Will Merrick, Nicholas D. Johnson","Storm Reid, Joaquim de Almeida, Ken Leung",en,111.0,22213,5122,68,36,"thriller, mystery, drama",us,PG-13,32,18,45,70,200,673,1909,1289,483,403
566681,Heart of Stone,2023,Tom Harper,"Gal Gadot, Jamie Dornan, Alia Bhatt",en,122.0,29100,5455,74,31,"thriller, action, crime",us,PG-13,88,64,271,278,640,1268,1523,644,214,465
475100,The Last Voyage of the Demeter,2023,André Øvredal,"Corey Hawkins, Aisling Franciosi, David Dastmalchian",en,119.0,30504,5457,67,36,"horror, fantasy",us,R,68,42,119,287,731,1652,1579,593,171,214
778178,The Nun II,2023,Michael Chaves,"Taissa Farmiga, Anna Popplewell, Jonas Bloquet",en,110.0,29694,5427,62,38,horror,us,R,89,110,178,396,951,1528,1178,563,184,248
816763,BlackBerry,2023,Matt Johnson,"Jay Baruchel, Glenn Howerton, Matt Johnson",en,120.0,25470,4930,43,31,"comedy, drama, history",ca,R,19,8,13,15,137,611,2005,1437,449,236
387856,Hypnotic,2023,Robert Rodriguez,"Ben Affleck, Alice Braga, William Fichtner",en,93.0,34512,5360,68,33,"thriller, mystery, science-fiction",us,R,69,98,267,366,750,1404,1217,677,229,283
653782,No One Will Save You,2023,Brian Duffield,"Kaitlyn Dever, Elizabeth Kaluev, Zack Duhame",en,93.0,24118,5302,114,35,"science-fiction, horror",us,PG-13,127,106,166,251,595,1425,1397,800,239,196
439496,Expend4bles,2023,Scott Waugh,"Jason Statham, 50 Cent, Megan Fox",en,103.0,40840,5519,63,39,"action, adventure, thriller",us,R,302,180,321,581,873,1401,874,448,180,359
740196,The Wonderful Story of Henry Sugar,2023,Wes Anderson,"Ralph Fiennes, Benedict Cumberbatch, Dev Patel",en,39.0,19685,4840,31,35,"fantasy, comedy",us,PG,27,16,53,72,207,584,1581,1364,523,413
785033,Perfect Days,2023,Wim Wenders,"Koji Yakusho, Tokio Emoto, Aoi Yamada",ja,124.0,14728,4539,50,32,drama,jp,PG,29,25,17,52,124,294,829,1450,911,808
450466,To Catch a Killer,2023,Damián Szifron,"Shailene Woodley, Ben Mendelsohn, Jovan Adepo",en,119.0,25118,4646,39,32,"thriller, crime, drama",us,R,39,20,49,104,305,1025,1648,893,265,298
564840,Luther: The Fallen Sun,2023,Jamie Payne,"Idris Elba, Cynthia Erivo, Andy Serkis",en,129.0,22268,4507,54,33,"crime, mystery, thriller",us,R,39,22,85,128,297,1046,1504,706,224,456
861357,Thanksgiving,2023,Eli Roth,"Patrick Dempsey, Nell Verlaque, Addison Rae",en,106.0,22706,4529,68,35,"horror, mystery, holiday",us,R,66,63,111,191,507,1307,1356,595,134,199
692946,Reptile,2023,Grant Singer,"Benicio del Toro, Justin Timberlake, Alicia Silverstone",en,136.0,20402,4372,43,29,"crime, mystery, thriller, drama",us,R,18,16,103,145,253,977,1660,698,194,308
257726,Ferrari,2023,Michael Mann,"Adam Driver, Penélope Cruz, Shailene Woodley",en,131.0,21913,4490,38,36,"drama, history",it,R,35,36,57,188,499,1433,1409,526,152,155
627821,Dumb Money,2023,Craig Gillespie,"Paul Dano, Shailene Woodley, America Ferrera",en,105.0,23212,4325,40,37,"drama, history, comedy",us,R,33,20,45,62,245,994,1585,890,224,227
648528,Bottoms,2023,Emma Seligman,"Rachel Sennott, Ayo Edebiri, Ruby Cruz",en,91.0,15257,4277,64,27,comedy,us,R,65,61,73,143,299,790,1048,948,465,385
457922,Insidious: The Red Door,2023,Patrick Wilson,"Rose Byrne, Ty Simpkins, Patrick Wilson",en,107.0,24707,4581,61,35,"horror, thriller",us,PG-13,104,94,226,420,798,1291,867,400,142,239
822164,Wish,2023,"Fawn Veerasunthorn, Chris Buck","Ariana DeBose, Chris Pine, Alan Tudyk",en,95.0,29046,4490,59,38,"animation, family, fantasy, musical, adventure",us,PG,122,91,146,393,790,1167,806,488,181,306
783573,Totally Killer,2023,Nahnatchka Khan,"Kiernan Shipka, Olivia Holt, Troy Leigh-Anne Johnson",en,104.0,17454,4147,69,32,"horror, comedy, science-fiction",us,R,27,32,61,128,306,1146,1383,692,182,190
402166,The Mother,2023,Niki Caro,"Jennifer Lopez, Lucy Paez, Omari Hardwick",en,115.0,22267,4175,37,34,"action, thriller",us,R,50,45,129,258,485,1047,1174,482,150,355
719646,Freelance,2023,Pierre Morel,"John Cena, Alison Brie, Juan Pablo Raba",en,108.0,30628,4128,39,34,"action, comedy",us,R,105,48,113,195,566,1248,1047,415,147,244
560704,Kandahar,2023,Ric Roman Waugh,"Gerard Butler, Navid Negahban, Travis Fimmel",en,119.0,27199,3900,31,34,"action, thriller, war",us,R,44,27,68,196,335,1110,1135,549,182,254
585277,When Evil Lurks,2023,Demián Rugna,"Ezequiel Rodríguez, Demián Salomón, Silvina Sabater",es,100.0,12935,3795,60,28,"horror, thriller",ar,NR,37,37,81,124,255,641,1133,918,377,192
500815,Infinity Pool,2023,Brandon Cronenberg,"Alexander Skarsgård, Mia Goth, Cleopatra Coleman",en,118.0,15954,4061,67,32,"science-fiction, horror, thriller",ca,R,125,88,152,276,611,1137,914,519,126,113
459989,Haunted Mansion,2023,Justin Simien,"Rosario Dawson, Chase W. Dillon, LaKeith Stanfield",en,123.0,25109,3946,51,38,"comedy, fantasy, drama",us,PG-13,69,53,156,190,451,1135,1032,460,176,223
578435,They Cloned Tyrone,2023,Juel Taylor,"John Boyega, Jamie Foxx, Teyonah Parris",en,122.0,14141,3486,50,27,"science-fiction, comedy, mystery",us,R,37,36,81,81,205,742,1110,635,231,328
633435,Beau Is Afraid,2023,Ari Aster,"Joaquin Phoenix, Patti LuPone, Amy Ryan",en,179.0,11437,3539,65,34,"comedy, adventure, fantasy",us,R,77,63,104,184,333,856,779,609,323,211
864650,Leo,2023,"Robert Marianetti, Robert Smigel, David Wachtenheim","Adam Sandler, Bill Burr, Cecily Strong",en,102.0,19856,3310,33,31,"musical, animation, comedy, family",us,PG,27,22,60,77,209,511,1091,683,268,362
600944,Retribution,2023,Nimród Antal,"Liam Neeson, Lilly Aspell, Jack Champion",en,91.0,27120,3528,45,34,"thriller, action, adventure",us,R,57,98,142,243,581,984,787,343,126,167
259852,The Batman,2022,Matt Reeves,"Robert Pattinson, Zoë Kravitz, Jeffrey Wright",en,177.0,154096,35974,360,42,"crime, superhero, mystery, thriller",us,PG-13,276,178,296,616,1398,3601,7745,10940,6498,4425
297485,Top Gun: Maverick,2022,Joseph Kosinski,"Tom Cruise, Miles Teller, Jennifer Connelly",en,131.0,163934,34098,233,40,"action, drama",us,PG-13,204,104,119,225,651,2439,5428,10164,7573,7189
396092,Everything Everywhere All at Once,2022,"Daniel Scheinert, Daniel Kwan","Michelle Yeoh, Stephanie Hsu, Ke Huy Quan",en,140.0,122797,32201,354,39,"science-fiction, action, adventure",us,R,444,309,419,682,1258,2524,4802,7128,6608,8026
56580,Avatar: The Way of Water,2022,James Cameron,"Sam Worthington, Zoe Saldaña, Sigourney Weaver",en,192.0,143876,28202,257,43,"action, adventure, science-fiction",us,PG-13,233,189,269,616,1305,3425,6876,7537,3953,3799
299910,Doctor Strange in the Multiverse of Madness,2022,Sam Raimi,"Benedict Cumberbatch, Xochitl Gomez, Elizabeth Olsen",en,126.0,129006,27471,243,40,"fantasy, action, adventure, superhero",us,PG-13,252,207,381,868,1983,5081,8163,6108,2434,1994
561702,Bullet Train,2022,David Leitch,"Brad Pitt, Joey King, Aaron Taylor-Johnson",en,126.0,113381,25825,190,41,"action, comedy, thriller",us,R,143,139,238,416,1130,3174,7444,7403,3134,2603
495668,Glass Onion: A Knives Out Mystery,2022,Rian Johnson,"Daniel Craig, Edward Norton, Janelle Monáe",en,140.0,95397,21926,141,40,"mystery, comedy, crime",us,PG-13,108,90,188,361,949,3002,7641,5810,2089,1688
439843,The Menu,2022,Mark Mylod,"Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult",en,107.0,86503,21869,213,38,"horror, comedy",us,R,137,113,206,418,1022,3108,6943,6256,2252,1414
459282,Thor: Love and Thunder,2022,Taika Waititi,"Chris Hemsworth, Natalie Portman, Christian Bale",en,119.0,109337,23036,228,40,"superhero, action, fantasy, comedy",us,PG-13,470,520,837,1554,2944,6006,5406,3090,1047,1160
223139,Uncharted,2022,Ruben Fleischer,"Tom Holland, Mark Wahlberg, Sophia Ali",en,116.0,98924,19586,155,47,"action, adventure",us,PG-13,146,161,367,943,1888,4897,6081,2981,948,1173
352796,Black Panther: Wakanda Forever,2022,Ryan Coogler,"Letitia Wright, Tenoch Huerta Mejía, Lupita Nyong'o",en,162.0,92404,19229,180,42,"superhero, action, adventure, science-fiction",us,PG-13,309,216,364,739,1701,3944,5292,3751,1434,1477
604722,Prey,2022,Dan Trachtenberg,"Amber Midthunder, Dakota Beavers, Michelle Thrush",en,100.0,76592,17042,182,38,"action, thriller, science-fiction",us,R,117,85,109,271,667,2406,5577,4590,1836,1384
601018,Nope,2022,Jordan Peele,"Daniel Kaluuya, Keke Palmer, Brandon Perea",en,130.0,65229,16725,194,42,"horror, science-fiction",us,R,288,206,328,610,1292,3554,4411,3745,1272,1019
354191,Jurassic World Dominion,2022,Colin Trevorrow,"Chris Pratt, Bryce Dallas Howard, Laura Dern",en,147.0,95595,17270,185,38,"adventure, science-fiction, thriller",us,PG-13,306,550,666,1265,2406,4476,3772,1950,748,1129
288212,Black Adam,2022,Jaume Collet-Serra,"Dwayne Johnson, Aldis Hodge, Noah Centineo",en,125.0,80015,16919,151,41,"action, superhero, science-fiction, adventure",us,PG-13,238,297,646,1020,2022,4250,4162,2238,853,1192
197298,Puss in Boots: The Last Wish,2022,Joel Crawford,"Antonio Banderas, Salma Hayek Pinault, Harvey Guillén",en,103.0,69734,14649,89,48,"comedy, animation, adventure, family, fantasy",us,PG,50,32,36,102,280,1057,2759,4734,3029,2569
540557,The Adam Project,2022,Shawn Levy,"Ryan Reynolds, Walker Scobell, Mark Ruffalo",en,104.0,71745,15326,96,36,"science-fiction, adventure, comedy",us,PG-13,73,61,154,370,994,3109,5650,2876,950,1089
478776,The Northman,2022,Robert Eggers,"Alexander Skarsgård, Nicole Kidman, Claes Bang",en,137.0,59138,14230,157,39,"fantasy, adventure, action",us,R,205,201,266,532,1172,2626,3999,3102,1363,764
596179,The Black Phone,2022,Scott Derrickson,"Mason Thames, Madeleine McGraw, Ethan Hawke",en,103.0,58732,13604,128,37,"horror, thriller",us,R,105,76,127,378,835,2568,4396,3244,921,954
567523,The Gray Man,2022,"Anthony Russo, Joe Russo","Ryan Gosling, Chris Evans, Ana de Armas",en,128.0,54761,13316,144,35,"action, thriller",us,PG-13,83,105,213,588,1057,2757,4269,2298,793,1153
356441,Turning Red,2022,Domee Shi,"Rosalie Chiang, Sandra Oh, Ava Morse",en,100.0,57424,12525,95,40,"comedy, family, fantasy, donghua",us,PG,157,86,125,322,685,2034,3717,2958,1281,1159
219418,Fantastic Beasts: The Secrets of Dumbledore,2022,David Yates,"Eddie Redmayne, Jude Law, Mads Mikkelsen",en,142.0,70970,13050,104,42,"fantasy, adventure",us,PG-13,147,193,317,824,1426,3373,3338,1916,695,820
388074,M3GAN,2022,Gerard Johnstone,"Allison Williams, Violet McGraw, Amie Donald",en,102.0,59967,12402,140,40,"horror, science-fiction",us,PG-13,107,133,233,446,1147,3214,3909,1930,658,624
751967,A Man Called Otto,2022,Marc Forster,"Tom Hanks, Mariana Treviño, Cameron Britton",en,126.0,54825,11318,95,41,"drama, comedy",us,PG-13,60,24,60,96,286,1101,2998,3391,1641,1660
592440,The Lost City,2022,"Aaron Nee, Adam Nee","Sandra Bullock, Channing Tatum, Daniel Radcliffe",en,112.0,68125,12302,111,42,"comedy, adventure, action",us,PG-13,139,125,234,532,1378,3749,3673,1437,450,583
34092,All Quiet on the Western Front,2022,Edward Berger,"Felix Kammerer, Albrecht Schuch, Aaron Hilmer",de,147.0,37208,11179,87,37,"drama, war",de,R,34,26,62,97,261,895,2836,3835,1933,1200
706971,Smile,2022,Parker Finn,"Sosie Bacon, Kyle Gallner, Jessie T. Usher",en,115.0,50673,12115,159,44,"horror, mystery",us,R,133,124,225,515,1134,3179,3666,1961,613,564
621589,The Whale,2022,Darren Aronofsky,"Brendan Fraser, Sadie Sink, Ty Simpkins",en,117.0,44388,11251,102,37,drama,us,R,95,80,90,180,363,1189,2695,3479,1841,1239
731538,Barbarian,2022,Zach Cregger,"Georgina Campbell, Justin Long, Bill Skarsgård",en,103.0,41052,11665,152,39,"horror, mystery",us,R,110,106,158,312,709,2167,3800,2724,1005,573
374949,Morbius,2022,Daniel Espinosa,"Jared Leto, Matt Smith, Adria Arjona",en,105.0,62692,12833,166,38,"action, science-fiction, fantasy, superhero",us,PG-13,631,608,929,1265,2213,3081,2157,930,375,643
352249,Death on the Nile,2022,Kenneth Branagh,"Kenneth Branagh, Tom Bateman, Annette Bening",en,127.0,52447,11549,77,37,"crime, mystery, thriller",us,PG-13,96,98,170,497,1207,3521,3537,1595,423,405
508640,Sonic the Hedgehog 2,2022,Jeff Fowler,"Ben Schwartz, James Marsden, Tika Sumpter",en,123.0,65517,10931,88,44,"family, comedy, action, adventure",us,PG,94,77,129,293,815,2560,3363,1838,657,1105
